"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030900","forebrain development","118/2619","448/21261",3.07053835181991e-16,8.93649066041866e-14,6.40933409061463e-14,"DNAH5/ATP2B4/FGFR2/KIF26A/NOTCH3/RARB/DCT/LRP2/LHX5/LAMB1/NRP1/NUMBL/DLX5/GHRHR/CXCL12/MDK/KCNA1/PRDM13/NR2E1/SEMA5A/FOXP1/RTN4/OTX1/DLX2/VAX2/TNR/PROX1/INHBA/WNT1/BMP4/BMP2/FOXP2/FEZF1/TWSG1/MAS1/RARA/DNAJB1/BCAN/EPHB2/GSC/WNT2B/SOX3/TBX3/EMX1/NKX2-1/TBR1/SIX3/SEMA7A/ASCL1/TBX19/GDF7/SLC4A10/DLX1/SLIT2/EPHA5/SRD5A1/TACC1/NOTCH1/ZEB1/DRD2/KIRREL3/POU4F1/ZIC1/NR4A2/WNT3A/WNT7A/GRIA1/HTR5A/BTG2/LHX8/LMX1A/NEUROD1/CCDC141/EOMES/NEUROD6/SHH/UNCX/PTCHD1/OTX2/KCNC2/B2M/AXL/RBPJ/EMX2/SEMA3E/OTP/NDNF/HAP1/CNTNAP2/FUT1/PCSK1/KCNA3/KCNA2/NHLH2/NEUROG2/TH/SSTR2/NEUROG1/NOG/SCN5A/CNTN2/DRD1/ROBO2/PRKG1/NRG3/RTN4RL1/SLIT1/RELN/PAX5/FAT4/FLNA/HES5/POU3F3/ADGRG1/NOTCH2NLA/LHX1/NEFL/NOTCH2NLB",118
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","70/2619","205/21261",3.17203605242353e-16,8.93649066041866e-14,6.40933409061463e-14,"CDH10/DSG2/CDH3/CELSR1/CDH7/PCDHA6/FAT2/PCDH11Y/CDH20/PCDH11X/CDH23/PTK7/PCDHB2/CDH9/PCDHB3/PCDHB15/CDH6/PCDH12/IGSF21/MYOT/PALLD/CNTN6/DSC1/CDH11/CDH13/NECTIN4/HMCN1/CNTN4/CDH18/HMCN2/CDHR1/KIRREL3/MPZL2/ITGB1/CDH8/CDH12/NEXN/RET/DSCAM/CADM2/CADM1/CNTN2/ROBO2/PTPRT/FAT4/PCDHB11/PLXNB3/PCDHA9/PCDHA8/PCDHA7/PCDHA5/PCDHA4/PCDHA2/PCDHA13/PCDHGC5/PCDHA11/PCDHA10/PCDHA12/PCDHGB6/PCDHGA6/PCDHGA8/PCDHGB2/PCDHGB7/PCDHGB1/PCDHGA3/PCDHA3/PCDHGA9/PCDHGA4/PCDHB16/PCDHGB5",70
"GO:0001763","morphogenesis of a branching structure","76/2619","234/21261",4.05820038997989e-16,1.09359678335197e-13,7.84337768736159e-14,"PLXND1/HGF/TNC/PRDM1/TIE1/FGFR2/TP63/NTN4/SEMA3C/CELSR1/PAX2/EDN1/PGR/NRP1/CTSZ/FOXF1/EYA1/SFRP1/ENG/MDK/VDR/RTN4/DLX2/PROX1/BCL11A/MSX2/RDH10/WNT1/BMP4/SOX9/BMP2/SIX1/KDR/FOXA1/LAMA5/WNT2B/TBX3/EPHA7/NKX2-1/FGF7/GDF7/SLIT2/ADAMTS16/RSPO2/NOTCH1/ADM/DRD2/HS3ST3A1/MMP14/WNT9B/FZD5/TGFBR2/HHIP/SHH/GREM1/NKX3-1/SPINT2/GDNF/NPNT/SHOX2/AR/CLIC4/SEMA3E/SIX2/PKHD1/FOXC2/CSMD1/NOG/SOCS3/COL4A1/PDGFA/COL13A1/NRARP/LGR4/FOXD1/LHX1",76
"GO:0002062","chondrocyte differentiation","50/2619","121/21261",8.86824178466842e-16,2.29022344089062e-13,1.64256952002872e-13,"SCIN/COL11A1/FOSL2/RARB/MEF2C/FGF9/TGFB1/NKX3-2/MDK/SOX6/GPLD1/EFEMP1/CCN2/MSX2/TGFBI/RUNX2/BMP4/SOX9/BMP2/TWSG1/LOXL2/WNT2B/PRKG2/BMPR1B/COL2A1/WNT9A/OSR1/SERPINH1/HMGA2/ADAMTS12/BMP6/WNT7A/SLC26A2/FGF18/GDF6/RUNX1/NPR2/NPPC/TGFBR2/GREM1/LTBP3/SHOX2/WNT10B/SIX2/CYTL1/RARG/RFLNB/SULF2/ARID5A/ANXA6",50
"GO:0001654","eye development","113/2619","431/21261",1.880298239769e-15,4.66163539603531e-13,3.34336819643979e-13,"PROM1/TFAP2B/VIM/MYOM2/FOXC1/PRDM1/ATP2B4/PAX2/RARB/CACNA1S/SLC17A6/TGFB2/NRP1/RS1/FGF9/CALB1/PPP1R13L/SLC17A7/SMG9/GATA3/CRYAB/NR2E1/PRPH2/ACVR2B/EFEMP1/DLX2/VAX2/PROX1/CRYGD/RDH10/HPCA/INHBA/TWIST1/NEUROD4/NDP/BMP4/SOX9/BFSP1/RHOJ/KDR/TWSG1/PXDN/COL5A1/RARA/SERPINF1/EPHB2/PDE6B/WNT2B/TMOD1/TFAP2A/FOXF2/STRA6/SIX3/RBP4/BMPR1B/FBN2/FOXN4/NKD1/ADAMTS18/BARHL2/WNT9A/DLX1/COL8A1/CRB2/NOTCH1/ZEB1/VAX1/DRD2/CACNA1C/THRB/POU4F2/BMP6/MERTK/WNT7A/ATP2B2/MEGF11/GRHL3/WNT9B/NEUROD1/FZD5/TGFBR2/SHH/VSTM4/RET/FBN1/PBX3/PTF1A/STAT3/CLIC4/DSCAM/COL8A2/ANGPTL7/LAMB2/RARG/PLAAT3/FOXC2/TH/MAB21L1/MAB21L2/LIMK2/FOXL2/SIX6/COL4A1/LCTL/SLC4A5/MFAP5/HES5/RD3/RORB/COL5A2/CRYGS/MFRP/LHX1",113
"GO:0003002","regionalization","118/2619","460/21261",2.49035181197789e-15,5.93661558870728e-13,4.25779583076219e-13,"CYP26B1/TLL1/DNAH5/FOXC1/DMRT3/FGFR2/HES2/TP63/SEMA3C/WNT8B/PAX2/EDN1/MEF2C/LRP2/TLL2/PCSK5/NRP1/FOXF1/SFRP1/DNAH11/COBL/ENG/WNT3/NKX3-2/FOLR1/MDFI/TBX18/ACVR2B/OTX1/DLX2/VAX2/WLS/MSX2/BHLHE41/DAW1/SNAI1/WNT1/BMP4/NKX2-2/BMP2/SIX1/FEZF1/FOXA1/FOXJ1/LAMA5/MICAL2/GSC/BHLHE40/WNT2B/APLNR/TBX3/EMX1/NKX2-1/TBR1/LMX1B/SIX3/LBX1/BMPR1B/ASCL1/FOXN4/PCSK6/NKD1/LEFTY2/OSR1/DLX1/DAAM2/CER1/CRB2/NOTCH1/DNAAF1/WNT3A/WNT7A/DRC1/DZIP1L/BTG2/TDRD5/NEUROD1/EN1/FZD5/EOMES/TGFBR2/HEYL/HHIP/SP8/SHH/OTX2/GREM1/NKX3-1/PBX3/CCDC103/RBPJ/BMP1/GDNF/AR/EMX2/IRX2/SIX2/SOSTDC1/RARG/HOXD8/FOXC2/IRX3/PLD6/TSHZ1/TDRD6/GREM2/NEUROG1/NOG/ROBO2/CYP26C1/RELN/XRCC2/HES5/NRARP/ADGRG1/CFAP45/FOXD1/LHX1",118
"GO:0072073","kidney epithelium development","58/2619","158/21261",2.79726732841727e-15,6.4212825561223e-13,4.60540348066515e-13,"CRLF1/PROM1/TFAP2B/WWTR1/FOXC1/FGFR2/PAX2/RARB/MEF2C/EYA1/CALB1/SFRP1/GATA3/SIM1/SDC4/WNT1/BMP4/SOX9/BMP2/WNK4/SIX1/LIF/FOXJ1/LAMA5/RARA/WNT2B/EPHA7/IQGAP1/OSR1/SLIT2/ADAMTS16/CER1/NOTCH1/HS3ST3A1/MYO1E/WNT9B/KIF26B/KLF15/HEYL/SHH/RET/GREM1/GDNF/NPNT/IRX2/SIX2/LAMB2/CD34/FOXC2/IRX3/NOG/ROBO2/SLC22A6/HES5/POU3F3/LGR4/FOXD1/LHX1",58
"GO:0150063","visual system development","113/2619","435/21261",3.79796063496672e-15,8.40705714840134e-13,6.02961945919717e-13,"PROM1/TFAP2B/VIM/MYOM2/FOXC1/PRDM1/ATP2B4/PAX2/RARB/CACNA1S/SLC17A6/TGFB2/NRP1/RS1/FGF9/CALB1/PPP1R13L/SLC17A7/SMG9/GATA3/CRYAB/NR2E1/PRPH2/ACVR2B/EFEMP1/DLX2/VAX2/PROX1/CRYGD/RDH10/HPCA/INHBA/TWIST1/NEUROD4/NDP/BMP4/SOX9/BFSP1/RHOJ/KDR/TWSG1/PXDN/COL5A1/RARA/SERPINF1/EPHB2/PDE6B/WNT2B/TMOD1/TFAP2A/FOXF2/STRA6/SIX3/RBP4/BMPR1B/FBN2/FOXN4/NKD1/ADAMTS18/BARHL2/WNT9A/DLX1/COL8A1/CRB2/NOTCH1/ZEB1/VAX1/DRD2/CACNA1C/THRB/POU4F2/BMP6/MERTK/WNT7A/ATP2B2/MEGF11/GRHL3/WNT9B/NEUROD1/FZD5/TGFBR2/SHH/VSTM4/RET/FBN1/PBX3/PTF1A/STAT3/CLIC4/DSCAM/COL8A2/ANGPTL7/LAMB2/RARG/PLAAT3/FOXC2/TH/MAB21L1/MAB21L2/LIMK2/FOXL2/SIX6/COL4A1/LCTL/SLC4A5/MFAP5/HES5/RD3/RORB/COL5A2/CRYGS/MFRP/LHX1",113
"GO:0048880","sensory system development","115/2619","448/21261",5.3780996216946e-15,1.1494297053539e-12,8.24381658889883e-13,"PROM1/TFAP2B/VIM/MYOM2/FOXC1/PRDM1/ATP2B4/PAX2/RARB/CACNA1S/SLC17A6/TGFB2/NRP1/RS1/FGF9/CALB1/PPP1R13L/SLC17A7/SMG9/GATA3/PHOX2B/CRYAB/NR2E1/PRPH2/ACVR2B/EFEMP1/DLX2/VAX2/PROX1/CRYGD/RDH10/HPCA/INHBA/TWIST1/NEUROD4/NDP/BMP4/SOX9/BFSP1/RHOJ/KDR/TWSG1/PXDN/COL5A1/RARA/SERPINF1/EPHB2/PDE6B/WNT2B/TMOD1/TFAP2A/FOXF2/STRA6/SIX3/RBP4/BMPR1B/FBN2/FOXN4/NKD1/ADAMTS18/BARHL2/WNT9A/DLX1/COL8A1/CRB2/NOTCH1/ZEB1/VAX1/DRD2/CACNA1C/THRB/POU4F2/POU4F1/BMP6/MERTK/WNT7A/ATP2B2/MEGF11/GRHL3/WNT9B/NEUROD1/FZD5/TGFBR2/SHH/VSTM4/RET/FBN1/PBX3/PTF1A/STAT3/CLIC4/DSCAM/COL8A2/ANGPTL7/LAMB2/RARG/PLAAT3/FOXC2/TH/MAB21L1/MAB21L2/LIMK2/FOXL2/SIX6/COL4A1/LCTL/SLC4A5/MFAP5/HES5/RD3/RORB/COL5A2/CRYGS/MFRP/LHX1",115
"GO:0034329","cell junction assembly","124/2619","500/21261",7.33637854810781e-15,1.51569580803907e-12,1.08707110907576e-12,"PLXND1/CD9/NR1H4/GABRA1/MUSK/VCL/CDH10/CTNNA1/GPM6B/LAMA3/CBLN4/HDAC7/CDH3/NTN1/SLK/ACTN1/ACTN2/CDH7/MEF2C/COL16A1/TRIP6/ITGA6/SORBS1/NRP1/SYNDIG1/CDH20/CBLN1/EEF2K/SFRP1/LSR/CAV1/SPOCK2/ASIC2/CNTNAP1/TRPV4/CUX2/DUSP22/PCDHB2/CDH9/PCDHB3/GABRG2/CDH6/SDC4/SNAI1/SIX1/KDR/AJUBA/ITGB4/EPHB2/APLNR/CLDN10/EPHA7/LAMC1/THSD1/DBNL/TLN1/CDH11/CDH13/RAB13/C1QL2/CDH18/DRD2/KIRREL3/MPP7/CDH8/GABRA2/POU4F1/GRID2/FARP1/MARVELD2/LGI2/CDH12/PRKCA/WNT3A/WNT7A/RHOC/GRIA1/MMP14/F11R/ITGA5/LRRTM1/PDLIM5/FZD5/CLDN1/CLDN19/ITGA2/GJB2/C1QL3/GREM1/FAM107A/IL1RAPL1/LIMS1/NPTX1/HOPX/DSCAM/CNTNAP2/LINGO2/UGT8/BDNF/IRX3/PLEC/SLITRK1/SLITRK4/GJC1/CLDN5/CLDN6/DRD1/ROBO2/NRG3/SLITRK2/PCLO/SLIT1/AGRN/APOD/IL1RAP/NTNG2/PCDHB11/S100A10/MYO1C/COLQ/LINGO4/STON1/GJA5/PCDHB16",124
"GO:0060485","mesenchyme development","97/2619","356/21261",1.43125022342781e-14,2.86157705961469e-12,2.05234964126846e-12,"SEMA3G/SEMA3B/WWTR1/PHLDB1/HGF/FOXC1/ERBB3/FGFR2/TGFBR3/SEMA3C/PAX2/EDN1/MEF2C/SEMA5B/SEMA6A/TGFB2/NRP1/FGF9/RGCC/FOXF1/SFRP1/AMH/TGFB1/ENG/GATA3/ACTA2/COL1A1/PHOX2B/FOLR1/MDK/BMP5/RBM24/PTK7/SEMA5A/RTN4/TGFB3/MSX2/RDH10/TWIST1/GLIPR2/SNAI1/BMP4/SOX9/BMP2/SIX1/FOXA1/OLFM1/LAMA5/EXOC4/GSC/LOXL2/APLNR/TBX3/IL6/NKX2-1/FOXF2/SEMA7A/TGFB1I1/ACTA1/OSR1/CER1/CRB2/NOTCH1/HMGA2/SEMA3D/WNT3A/ADAMTS5/ACTC1/PDPN/FRZB/ACTG2/EOMES/TGFBR2/HEYL/RANBP3L/SHH/RET/GREM1/RBPJ/GDNF/LDLRAD4/EFNA1/SEMA3E/SIX2/HAS2/BNC2/FOXC2/RFLNB/NOG/ROBO2/SEMA4B/CYP26C1/SP6/S100A4/FLNA/ANXA6/FOXD1",97
"GO:0043010","camera-type eye development","101/2619","379/21261",1.93508715910126e-14,3.74802194128425e-12,2.68811614239625e-12,"PROM1/TFAP2B/VIM/MYOM2/FOXC1/PRDM1/ATP2B4/PAX2/CACNA1S/SLC17A6/TGFB2/NRP1/RS1/CALB1/PPP1R13L/SLC17A7/GATA3/CRYAB/NR2E1/PRPH2/ACVR2B/EFEMP1/DLX2/VAX2/PROX1/CRYGD/RDH10/HPCA/INHBA/TWIST1/NEUROD4/NDP/BMP4/SOX9/BFSP1/RHOJ/KDR/TWSG1/RARA/SERPINF1/EPHB2/PDE6B/WNT2B/TMOD1/TFAP2A/FOXF2/STRA6/SIX3/RBP4/BMPR1B/FBN2/FOXN4/BARHL2/WNT9A/DLX1/COL8A1/CRB2/NOTCH1/ZEB1/VAX1/DRD2/CACNA1C/THRB/POU4F2/MERTK/WNT7A/ATP2B2/MEGF11/GRHL3/WNT9B/NEUROD1/FZD5/TGFBR2/SHH/VSTM4/RET/FBN1/PTF1A/STAT3/CLIC4/DSCAM/COL8A2/ANGPTL7/LAMB2/RARG/PLAAT3/FOXC2/TH/MAB21L1/MAB21L2/LIMK2/FOXL2/COL4A1/LCTL/SLC4A5/HES5/RD3/RORB/CRYGS/MFRP/LHX1",101
"GO:0007517","muscle organ development","100/2619","374/21261",2.07391448344495e-14,3.89518847527024e-12,2.79366534723701e-12,"CYP26B1/ETV1/PAX7/FHL1/MYOM2/XK/ELN/FOXC1/YBX3/COL11A1/GPC1/ERBB3/MYLK/FGFR2/TGFBR3/EVC/SRI/RBFOX1/MEF2C/CACNA1S/LRP2/COL19A1/CAPN3/MYL6/TGFB2/TLL2/DSP/KLF5/TGFB1/CAV2/CAV1/ENG/CNTNAP1/PHOX2B/CRYAB/SOX6/RBM24/LOX/PROX1/TWIST1/BMP4/BMP2/SIX1/FGFRL1/LIF/LAMA5/GSC/ITGA7/PAX3/FLNB/NIBAN2/ITGA11/STRA6/LBX1/TPM1/ACTA1/NOTCH1/ANKRD1/VAX1/TAGLN/JPH2/MKX/ITGB1/CTF1/POU4F1/WNT3A/ACTC1/BTG2/SELENON/ATF3/EOMES/HEYL/SHH/RBPJ/SCN11A/SHOX2/CXCL10/WNT10B/FOS/SGCD/MYOZ2/HEG1/KY/DES/NUPR1/FOXC2/MYOZ1/PLEC/MSC/EGR3/NEUROG1/FHL3/NOG/FOXL2/PAX5/RYR1/LAMA2/SVIL/TEAD4/DPF3",100
"GO:0042692","muscle cell differentiation","113/2619","447/21261",2.89956844002716e-14,5.2857427033201e-12,3.79098375301384e-12,"CYP26B1/CD9/EHD2/MYOM2/XK/FGFR2/ACTN1/RARB/ACTN2/ITGA8/NEBL/EDN1/MEF2C/CACNA1S/NOX4/NOS1/LAMB1/CAPN3/PDGFB/MYH9/MYL9/KLF5/FGF9/FOXF1/PIEZO1/TGFB1/CAV2/ENG/CNTNAP1/SOX6/RBM24/TBX18/LOX/FOXP1/TANC1/FHL2/NID1/PROX1/BHLHE41/EREG/WNT1/BMP4/SOX9/BMP2/SIX1/FLNC/ACTN4/GDF15/NFATC1/RARA/MYH11/DOCK2/APLNR/TBX3/LAMC1/NIBAN2/TMOD1/TMOD3/TPM1/MYLK3/GATA6/SYPL2/CD53/ACTA1/NOTCH1/ZEB1/ANKRD1/ADAM12/ADM/ITGB1/WNT3A/JAM2/ADAMTS5/FZD7/MMP14/KIT/CSRP1/ACTC1/LMNA/SELENON/CAPN2/PDLIM5/LMOD1/SHH/GPER1/CASP7/ADAMTS15/GREM1/RBPJ/NPNT/SHOX2/CXCL10/WNT10B/KRT8/SGCD/HOPX/LAMB2/MYOZ2/WFIKKN2/CSRP2/MTLN/BDNF/IRX3/MYOZ1/PLEC/TMEM119/PRKD1/PRKG1/RYR1/LAMA2/MRTFA/NRAP/ALPK2",113
"GO:0060562","epithelial tube morphogenesis","102/2619","390/21261",5.2806046523839e-14,9.35119646727868e-12,6.70676494647133e-12,"PLXND1/TNC/NTN1/TIE1/FGFR2/CELSR1/PAX2/EDN1/MEF2C/LRP2/PGR/TGFB2/NRP1/SALL4/CTSZ/FOXF1/EYA1/SFRP1/TGFB1/COBL/ENG/GATA3/FOLR1/MDK/VDR/BMP5/PTK7/NR3C1/FOXP1/PROX1/MSX2/RDH10/TWIST1/SDC4/WNT1/BMP4/SOX9/VASP/BMP2/WNK4/SIX1/KDR/FOXA1/LAMA5/RARA/MICAL2/WNT2B/APLNR/TBX3/EPHA7/NKX2-1/LBX1/FOXN4/OSR1/GDF7/RHOB/SLIT2/ADAMTS16/RSPO2/NOTCH1/SLC39A12/ADM/ADAMTS12/HS3ST3A1/DNAAF1/WNT3A/MMP14/GRHL3/WNT9B/KIF26B/TGFBR2/HHIP/SHH/CTHRC1/STOX1/RET/GREM1/NKX3-1/CCDC103/SPINT2/RBPJ/GDNF/NPNT/AR/CXCL10/CLIC4/SEMA3E/IRX2/SIX2/PKHD1/SOSTDC1/RARG/FOXC2/IRX3/CSMD1/NOG/COL4A1/HES5/NRARP/LGR4/FOXD1/LHX1",102
"GO:0048839","inner ear development","66/2619","205/21261",5.58425353539554e-14,9.61422317010598e-12,6.89541014034367e-12,"DLX6/USH2A/KCNQ1/COL11A1/NTN1/FGFR2/PAX2/ITGA8/FGF20/KCNK2/TGFB2/FGF9/EYA1/CALB1/DLX5/GATA3/CDH23/PHOX2B/EYA4/PTK7/TBX18/OTX1/PRRX1/KCNQ4/PROX1/TGFB3/PLS1/HPCA/SDC4/WNT1/BMP4/SOX9/BMP2/SIX1/EPHB2/TBX3/TFAP2A/COL2A1/NOTCH1/ZEB1/ZIC1/SLC25A27/WNT3A/GRHL3/NEUROD1/FRZB/CLRN1/ADGRV1/SHH/CTHRC1/GJB2/STOX1/RBPJ/CYTL1/CHRNA9/TMIE/NEUROG1/USH1G/HMX3/HMX2/POU3F4/LRP10/LHFPL5/HES5/PJVK/CEBPD",66
"GO:0032964","collagen biosynthetic process","28/2619","49/21261",8.51329619587598e-14,1.42609215735241e-11,1.02280653869656e-11,"VIM/TRAM2/FOSL2/RGCC/TGFB1/PCOLCE/ENG/COL1A1/MYB/TGFB3/INHBA/BMP4/COL5A1/IL6/EMILIN1/RCN3/NOTCH1/SERPINH1/ADAMTS3/CREB3L1/RUNX1/CYGB/DDR2/NPPC/ITGA2/SERPINB7/CIITA/F2R",28
"GO:0050767","regulation of neurogenesis","108/2619","427/21261",1.04488244529904e-13,1.70425826209564e-11,1.22230985221547e-11,"PLXND1/ABCC8/SEMA3G/SEMA3B/TNFRSF1B/CTNNA1/FSTL4/NTN1/HES2/TRPC5/SEMA3C/TP73/DCT/LRP2/SEMA5B/SEMA6A/NRP1/TSPO/SLC7A5/METRN/EEF2K/NUMBL/TGFB1/CXCL12/WNT3/ASPA/RND2/MDK/CUX2/OPRM1/NR2E1/SEMA5A/RTN4/DLX2/TNR/PROX1/MYB/SPP1/BHLHE41/NKX2-2/BMP2/LIF/FEZF1/GFAP/SERPINF1/BCAN/EPHB2/BHLHE40/IL6ST/EPHA7/IL6/IL33/PARP6/SEMA7A/ASCL1/HAPLN3/CERS2/DLX1/SLIT2/HAPLN1/DAAM2/TIAM2/CDKN2B/NOTCH1/VAX1/TENM4/DRD2/ITGB1/DRD3/POU4F2/POU4F1/SEMA3D/WNT3A/WNT7A/KIT/ACAN/BTG2/NKX6-1/HEYL/HMGB2/SHH/GPER1/PRTG/B2M/CX3CR1/SHOX2/IL1RAPL1/SEMA3E/LPAR3/OTP/DSCAM/HAP1/CLCF1/BDNF/SLITRK1/ANXA2/NOG/ROBO2/SEMA4B/SLIT1/RELN/RASSF10/XRCC2/S100A10/HES5/PLXNB3/ZNF488/NEFL",108
"GO:0032835","glomerulus development","34/2619","70/21261",1.17158900517193e-13,1.86192529591169e-11,1.33539011304751e-11,"PROM1/WWTR1/FOXC1/NOTCH3/PAX2/COL4A4/MEF2C/ANGPT2/PDGFB/ACTA2/NID1/BMP4/FOXJ1/PLCE1/ENPEP/IQGAP1/OSR1/NOTCH1/KIRREL3/ANGPT1/MYO1E/IL6R/KLF15/HEYL/RET/SERPINB7/COL4A3/LAMB2/CD34/FOXC2/NOG/SULF2/LGR4/LHX1",34
"GO:0003007","heart morphogenesis","79/2619","273/21261",1.29564679710021e-13,1.96650710265941e-11,1.41039715604876e-11,"PLXND1/ELN/FOXC1/COL11A1/FGFR2/TGFBR3/SEMA3C/EDN1/MEF2C/LRP2/TGFB2/DSP/NRP1/FOXF1/EYA1/PPP1R13L/TGFB1/DNAH11/ENG/GATA3/FOLR1/BMP5/ADGRG6/RTN4/FHL2/PROX1/MSX2/TWIST1/SNAI1/BMP4/SOX9/BMP2/SIX1/FGFRL1/OLFM1/COL5A1/MICAL2/APLNR/TBX3/LBX1/RBP4/COL2A1/FOXN4/TPM1/GATA6/CCN1/TBX19/SLIT2/NOTCH1/ANKRD1/POU4F1/DNAAF1/WNT3A/ADAMTS5/ACTC1/DHRS3/TGFBR2/HEYL/NPY5R/SHH/CCDC103/RBPJ/SHOX2/EFNA1/HAS2/HEG1/FOXC2/TH/NOG/CLDN5/SLIT3/ROBO2/NPY2R/RYR1/FLNA/PARVA/ALPK2/RBM20/GJA5",79
"GO:0061138","morphogenesis of a branching epithelium","68/2619","218/21261",1.30085174587021e-13,1.96650710265941e-11,1.41039715604876e-11,"PLXND1/HGF/TNC/TIE1/FGFR2/TP63/NTN4/SEMA3C/CELSR1/PAX2/EDN1/PGR/NRP1/CTSZ/FOXF1/EYA1/SFRP1/ENG/MDK/VDR/PROX1/MSX2/RDH10/WNT1/BMP4/SOX9/BMP2/SIX1/KDR/FOXA1/LAMA5/WNT2B/TBX3/NKX2-1/FGF7/GDF7/SLIT2/ADAMTS16/RSPO2/NOTCH1/ADM/HS3ST3A1/MMP14/WNT9B/FZD5/TGFBR2/HHIP/SHH/GREM1/NKX3-1/SPINT2/GDNF/NPNT/AR/CLIC4/SEMA3E/SIX2/PKHD1/FOXC2/CSMD1/NOG/SOCS3/COL4A1/PDGFA/NRARP/LGR4/FOXD1/LHX1",68
"GO:0042471","ear morphogenesis","50/2619","135/21261",1.52040120507509e-13,2.24367777834653e-11,1.60918653860454e-11,"DLX6/KCNQ1/COL11A1/NTN1/FGFR2/PAX2/ITGA8/EDN1/FGF9/EYA1/DLX5/GATA3/CDH23/NKX3-2/PTK7/TBX18/OTX1/PRRX1/KCNQ4/PROX1/PLS1/TWIST1/WNT1/SOX9/SIX1/EPHB2/GSC/TBX3/TFAP2A/COL2A1/OSR1/ZEB1/ZIC1/WNT3A/GRHL3/FRZB/CLRN1/CTHRC1/STOX1/SIX2/CHRNA9/TSHZ1/TMIE/NEUROG1/USH1G/NOG/HMX3/HMX2/POU3F4/LHFPL5",50
"GO:0042476","odontogenesis","51/2619","140/21261",1.85781609326337e-13,2.67784747582473e-11,1.92057707756455e-11,"CFTR/TNC/CTNNA1/FOXC1/DMRT3/FGFR2/TP63/EDN1/LAMB1/TGFB2/SERPINE1/ASPN/COL1A1/FAM20A/ACVR2B/DLX2/WLS/TGFB3/MSX2/INHBA/RUNX2/BMP4/BMP2/LAMA5/EDAR/TFAP2A/SLC24A4/GATA6/OSR1/DLX1/RSPO2/ADM/DMP1/BCL2L11/APCDD1/LHX8/SHH/COL1A2/TNFRSF11B/AQP3/WDR72/PRKCB/STIM1/SOSTDC1/CD34/ODAPH/FAM20C/SCN5A/TMT1A/SP6/FOXI3",51
"GO:0060349","bone morphogenesis","42/2619","102/21261",2.02204934704922e-13,2.8483322393207e-11,2.04285033315523e-11,"CYP26B1/FOXC1/FGFR2/FOSL2/RARB/MEF2C/DLX5/SFRP4/COL1A1/TRPV4/PAPPA2/TGFB3/MSX2/TWIST1/RUNX2/BMP4/SOX9/RARA/TFAP2A/BMPR1B/COL2A1/CSGALNACT1/CER1/SERPINH1/BMP6/FGF18/MMP14/STC1/NPR2/DHRS3/NPPC/TGFBR2/LTBP3/SHOX2/THBS3/HAS2/RARG/NEUROG1/TMEM119/ANXA6/COL13A1/SP5",42
"GO:0046660","female sex differentiation","47/2619","124/21261",3.01084213206973e-13,4.14693322990405e-11,2.97421902309485e-11,"CTNNA1/PTPRN/FOXC1/TP63/ADCYAP1R1/AFP/LRP2/PGR/MMP2/DMC1/SFRP1/AMH/INHBA/EREG/KDR/TBX3/STRA6/RBP4/BMPR1B/LHX9/SLIT2/SRD5A1/LHFPL2/GNRH1/NOTCH1/MERTK/MMP14/KIT/NPR2/LHX8/NPPC/TIPARP/AXL/FSHR/CEBPB/A2M/NUPR1/CSMD1/FOXL2/SLIT3/IMMP2L/ROBO2/HYAL3/FANCA/ZP3/LHX1/DACH1",47
"GO:0042060","wound healing","117/2619","485/21261",3.27752881686973e-13,4.41611382759969e-11,3.16727784751507e-11,"TNFRSF12A/CD9/SYT7/PLAUR/CD44/VCL/ENTPD2/DCBLD2/F7/CNN2/DGKA/ERBB3/MYLK/FBLN1/EDN1/CD59/B4GALT1/TGFB2/DSP/PDGFB/MYH9/PROCR/CD40/MYL9/MYL12A/TIMP1/WFDC1/PLAT/TGFB1/TFPI2/PIK3CG/CAV1/HSPB1/SERPINE1/VTN/VWF/ELK3/SMOC2/PTK7/IL1A/PLA2G4A/F3/MSX2/PLAU/SDC4/EREG/AHNAK/F10/KDR/AJUBA/APOE/COL5A1/NFATC1/PPARG/EPHB2/VAV3/IL6ST/ANXA1/IL6/DGKB/TLR4/TLN1/POU2F3/EMILIN1/ENTPD1/MMRN1/TPM1/ADAMTS18/ERBB2/CCN1/SERPING1/ITGB1/MERTK/PRKCA/WNT3A/WNT7A/RHOC/FZD7/CD109/GRHL3/F11R/CSRP1/SCUBE1/NPR2/ITGA5/ALOX15/PDPN/DDR2/CLDN1/CLDN19/ANXA5/ITGA2/F2RL1/SHH/CASP7/AXL/NDNF/CD34/FOXC2/ANO6/CD151/MYOZ1/PLEC/F2R/ANXA2/NOG/PROS1/PRKG1/PLSCR1/MRTFA/FLNA/ANXA6/PDGFA/SERPINB2/S100A10/PAPSS2/CLIC1",117
